Timestamp,DeviceID,Subnet,TaskID,Status,Message
2026-07-23 00:07:42,R5CR82H78WT,0,3325741,SUCCESS,Task Completed
2026-07-23 00:08:21,R5CR713T5WT,0,3325566,SUCCESS,Task Completed
2026-07-23 00:08:52,R5CR804V9CT,0,3325920,SUCCESS,Task Completed
2026-07-23 00:12:27,R5CR802VA4D,0,3326268,SUCCESS,Task Completed
2026-07-23 00:14:07,R5CR80ZYL9K,0,3325841,SUCCESS,Task Completed
2026-07-23 00:14:09,R5CR807XTKD,0,3326067,SUCCESS,Task Completed
2026-07-23 00:14:46,R5CR807XTKD,0,3327559,FAIL,Frida Crash (Connection lost)
2026-07-23 00:16:07,R3CRC0ZCD2Z,0,3326372,SUCCESS,Task Completed
2026-07-23 00:18:52,R5CRA19WHAD,0,3327870,FAIL,Frida Crash (Connection lost)
2026-07-23 00:20:09,R5CRA19WHAD,0,3327984,FAIL,Frida Crash (Connection lost)
2026-07-23 00:21:31,R5CRA19WHAD,0,3328101,FAIL,Frida Crash (Connection lost)
2026-07-23 00:22:28,R5CR80ZPJ0Z,0,3326859,SUCCESS,Task Completed
2026-07-23 00:23:46,R3CR90HEZDB,0,3326965,SUCCESS,Task Completed
2026-07-23 00:24:03,R3CR90SJ6SW,0,3327942,SUCCESS,Task Completed
2026-07-23 00:24:52,R5CR81PA2GT,0,3327030,SUCCESS,Task Completed
2026-07-23 00:25:33,R5CR82CEZBN,0,3327858,SUCCESS,Task Completed
2026-07-23 00:25:40,R5CR813E9AB,0,3326882,SUCCESS,Task Completed
2026-07-23 00:26:04,R5CR804V9CT,0,3327068,SUCCESS,Task Completed
2026-07-23 00:26:42,R5CR802VA4D,0,3327394,SUCCESS,Task Completed
2026-07-23 00:27:00,R3CR80LSWGD,0,3328455,FAIL,NO_ROUTE_FOUND: 길찾기 결과가 없습니다.
2026-07-23 00:27:27,R3CR90CCP1D,0,3328469,FAIL,ADDRESS_NOT_FOUND
2026-07-23 00:28:21,R5CRA19WHAD,0,3328223,SUCCESS,Task Completed
2026-07-23 00:28:32,R3CRB0WCGET,0,3327057,SUCCESS,Task Completed
2026-07-23 00:28:32,R3CR90GCB5L,0,3328708,FAIL,Frida Crash (Connection lost)
2026-07-23 00:29:23,R3CRB0PZGDR,0,3327049,SUCCESS,Task Completed
2026-07-23 00:31:30,R5CRA0PW01W,0,3327609,SUCCESS,Task Completed
2026-07-23 00:35:22,R3CRC0ZCD2Z,0,3327750,SUCCESS,Task Completed
2026-07-23 00:35:22,R3CR90GCB5L,0,3328904,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:22,R3CR80NVXJE,0,3328683,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:22,R3CR70D3ECZ,0,3328621,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CRA0PW01W,0,3329028,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R3CR90SJ6SW,0,3328353,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR81PA2GT,0,3328416,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R3CRC0XSEHY,0,3328552,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R3CR90CE67P,0,3328482,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R3CRC0RBEPP,0,3327807,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR81QCVCK,0,3328249,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R3CR70JFWXJ,0,3327731,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR919ZL9A,0,3327919,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CRA0TJHLK,0,3327828,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR804V9CT,0,3328564,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR82CEZBN,0,3328499,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R3CR90MAW4B,0,3328777,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR807XTKD,0,3327694,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR80E53QP,0,3328391,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR802CTAL,0,3328940,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CRC2RDAFB,0,3327706,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR80ZPJ0Z,0,3328214,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR80BKKQH,0,3327900,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR8153KWN,0,3329002,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR80ZYL9K,0,3327537,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR82FNMVX,0,3327666,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:23,R5CR715VSTX,0,3328920,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:25,R3CR70AV5ZZ,0,3328172,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:25,R5CR81SQ8JJ,0,3328878,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:25,R5CR713T5WT,0,3328809,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:25,R5CR813E9AB,0,3328581,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:25,R5CR80ZNFTH,0,3328869,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:25,R5CR802BBLB,0,3328739,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:27,R3CR70WD1KX,0,3327742,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:27,R5CR802VA4D,0,3328650,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:27,R3CRB0WCGET,0,3328791,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:27,R3CR70WD7NA,0,3327794,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:27,R3CRB0ATRRK,0,3328381,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:28,R5CRA19WHAD,0,3328761,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:28,R3CR804583K,0,3328630,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:28,R3CR8045YWN,0,3328327,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:29,R3CRA0GP5YP,0,3328962,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:31,R3CR90CCP1D,0,3328692,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:31,R5CRC3DZRQH,0,3329185,FAIL,App Launch Timeout
2026-07-23 00:35:31,R5CR80DSS2W,0,3327845,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:36,R5CR81S2C2J,0,3327848,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:36,R5CR91SH8LM,0,3327495,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:36,R5CR9336DSB,0,3327568,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:36,R3CR90GC5AP,0,3328699,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:36,R5CR82H78WT,0,3328754,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:37,R3CRB0PZGDR,0,3328835,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:48,R3CR80LSWGD,0,3328641,FAIL,Frida Crash (Connection lost)
2026-07-23 00:35:59,R3CR70SZ0JJ,0,3328533,FAIL,Frida Crash (Connection lost)
2026-07-23 00:36:01,R3CR90H1NCP,0,3328546,FAIL,Frida Crash (Connection lost)
2026-07-23 00:38:16,R5CRC3DZRQH,0,3329607,FAIL,NETWORK_TIMEOUT
2026-07-23 00:38:47,R5CR81S2C2J,0,3329428,FAIL,NO_ROUTE_FOUND: 길찾기 결과가 없습니다.
2026-07-23 00:40:27,R3CR90MAW4B,0,3329827,FAIL,Frida Crash (Connection lost)
2026-07-23 00:40:52,R3CRA0GP5YP,0,3329862,FAIL,Frida Crash (Connection lost)
2026-07-23 00:43:00,R5CR80DSS2W,0,3330070,FAIL,Frida Crash (Connection lost)
2026-07-23 00:43:36,R3CRB0ATRRK,0,3329881,FAIL,ADDRESS_NOT_FOUND
2026-07-23 00:43:51,R5CR80ZPJ0Z,0,3330123,FAIL,Frida Crash (Connection lost)
2026-07-23 00:54:03,R5CR818AW0R,0,3329391,SUCCESS,Task Completed
2026-07-23 00:54:41,R3CR70D3ECZ,0,3329648,SUCCESS,Task Completed
2026-07-23 00:55:04,R5CR81QCVCK,0,3329415,SUCCESS,Task Completed
2026-07-23 00:57:05,R5CR91SH8LM,0,3329515,SUCCESS,Task Completed
2026-07-23 00:58:04,R3CR70WD7NA,0,3329691,SUCCESS,Task Completed
2026-07-23 00:58:40,R5CR804V9CT,0,3330040,SUCCESS,Task Completed
2026-07-23 00:58:57,R3CR90HEZDB,0,3329813,SUCCESS,Task Completed
2026-07-23 01:00:08,R3CRA0EJ6SD,0,3329854,SUCCESS,Task Completed
2026-07-23 01:00:33,R3CR90SJ6SW,0,3329843,SUCCESS,Task Completed
2026-07-23 01:01:01,R3CRC0RBEPP,0,3329924,SUCCESS,Task Completed
2026-07-23 01:01:13,R5CR82NR07J,0,3331234,FAIL,ADDRESS_NOT_FOUND
2026-07-23 01:01:35,R3CRC0XSEHY,0,3329936,SUCCESS,Task Completed
2026-07-23 01:01:40,R5CR802VA4D,0,3330018,SUCCESS,Task Completed
2026-07-23 01:01:54,R5CR80DSS2W,0,3330235,SUCCESS,Task Completed
2026-07-23 01:05:00,R5CR81S2C2J,0,3331918,FAIL,Frida Crash (Connection lost)
2026-07-23 01:06:36,R3CRB0WCGET,0,3331686,SUCCESS,Task Completed
2026-07-23 01:11:07,R5CR818AW0R,0,3331014,SUCCESS,Task Completed
2026-07-23 01:11:09,R5CR82FNMVX,0,3331194,SUCCESS,Task Completed
2026-07-23 01:11:29,R5CR81PA2GT,0,3331139,SUCCESS,Task Completed
2026-07-23 01:11:52,R3CR8045YWN,0,3331493,SUCCESS,Task Completed
2026-07-23 01:12:56,R3CR8045YWN,0,3332522,FAIL,ADDRESS_NOT_FOUND
2026-07-23 01:14:42,R3CRC0RBEPP,0,3331622,SUCCESS,Task Completed
2026-07-23 01:16:09,R5CR80DSS2W,0,3331751,SUCCESS,Task Completed
2026-07-23 01:16:12,R3CR70SZ0JJ,0,3331412,SUCCESS,Task Completed
2026-07-23 01:16:29,R3CR70JFWXJ,0,3331398,SUCCESS,Task Completed
2026-07-23 01:17:05,R5CR804V9CT,0,3331444,SUCCESS,Task Completed
2026-07-23 01:17:46,R5CR802VA4D,0,3331741,SUCCESS,Task Completed
2026-07-23 01:18:13,R3CRC0ZCD2Z,0,3331709,SUCCESS,Task Completed
2026-07-23 01:18:31,R5CR80BKKQH,0,3331816,SUCCESS,Task Completed
2026-07-23 01:19:55,R3CR80LSWGD,0,3331507,SUCCESS,Task Completed
2026-07-23 01:20:40,R5CR82NR07J,0,3331637,SUCCESS,Task Completed
2026-07-23 01:20:50,R3CRB0PZGDR,0,3331675,SUCCESS,Task Completed
2026-07-23 01:20:53,R3CR80NVXJE,0,3333265,FAIL,Frida Crash (Connection lost)
2026-07-23 01:21:49,R5CR802CTAL,0,3331797,SUCCESS,Task Completed
2026-07-23 01:23:02,R5CR807XTKD,0,3331803,SUCCESS,Task Completed
2026-07-23 01:25:16,R3CR90MAW4B,0,3331949,SUCCESS,Task Completed
2026-07-23 01:25:41,R3CRB0ATRRK,0,3331978,SUCCESS,Task Completed
2026-07-23 01:26:39,R5CR82FNMVX,0,3332466,SUCCESS,Task Completed
2026-07-23 01:28:07,R5CR802BBLB,0,3333529,SUCCESS,Task Completed
2026-07-23 01:28:39,R5CR802BBLB,0,3333902,FAIL,Frida Crash (Connection lost)
2026-07-23 01:30:53,R5CR818AW0R,0,3332456,SUCCESS,Task Completed
2026-07-23 01:33:02,R3CR70D3ECZ,0,3332748,SUCCESS,Task Completed
2026-07-23 01:33:32,R5CR82FNMVX,0,3333770,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:32,R3CRB0WCGET,0,3333801,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:32,R5CR80ZNFTH,0,3333590,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:32,R5CR813E9AB,0,3333639,FAIL,App Closed
2026-07-23 01:33:32,R5CRC2RDAFB,0,3333142,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR9336DSB,0,3333019,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR90SJ6SW,0,3333393,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR807XTKD,0,3333502,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR80E53QP,0,3333549,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR90MAW4B,0,3333671,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR8153KWN,0,3333652,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR802VA4D,0,3333075,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CRA0TJHLK,0,3333116,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR70WD7NA,0,3333170,FAIL,App Closed
2026-07-23 01:33:33,R3CR90H1NCP,0,3333383,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR80NVXJE,0,3333441,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR90HEZDB,0,3333181,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR804V9CT,0,3332951,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR70AV5ZZ,0,3333160,FAIL,App Closed
2026-07-23 01:33:33,R3CRC0XSEHY,0,3333446,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR715VSTX,0,3333486,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR802BBLB,0,3334029,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR80LSWGD,0,3333235,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CRA09DW9E,0,3332668,FAIL,App Closed
2026-07-23 01:33:33,R5CR81QCVCK,0,3332789,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR82CEZBN,0,3332919,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR90CE67P,0,3333361,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CRA0EJ6SD,0,3333295,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR80DSS2W,0,3332905,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR70WD1KX,0,3333209,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR802CTAL,0,3333407,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR70SZ0JJ,0,3332883,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CR70JFWXJ,0,3332939,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R3CRB0ATRRK,0,3333713,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:33,R5CR80ZYL9K,0,3333619,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:34,R3CRA0GP5YP,0,3333681,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:34,R3CR90GC5AP,0,3333375,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:34,R5CRA19WHAD,0,3333127,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:35,R5CR91SH8LM,0,3333007,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:35,R5CR82H78WT,0,3332965,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:36,R3CRB0PZGDR,0,3333306,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:38,R5CR81S2C2J,0,3333760,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:38,R5CR80ZPJ0Z,0,3333721,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:38,R3CR90GCB5L,0,3333379,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:39,R3CR804583K,0,3333219,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:39,R3CR90CCP1D,0,3333284,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:42,R5CRC3DZRQH,0,3333735,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:42,R5CRA0PW01W,0,3333103,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:43,R5CR919ZL9A,0,3332998,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:46,R5CR713T5WT,0,3333459,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:46,R5CR81SQ8JJ,0,3332855,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:46,R5CR80BKKQH,0,3333085,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:46,R3CRC0ZCD2Z,0,3333058,FAIL,Frida Crash (Connection lost)
2026-07-23 01:33:46,R3CRC0RBEPP,0,3332759,FAIL,Frida Crash (Connection lost)
2026-07-23 01:34:03,R5CR81PA2GT,0,3334195,FAIL,Frida Crash (Connection lost)
2026-07-23 01:38:09,R5CR802BBLB,0,3334661,FAIL,NETWORK_TIMEOUT
2026-07-23 01:38:48,R5CR80ZNCXT,0,3334743,FAIL,Frida Crash (Connection lost)
2026-07-23 01:38:50,R5CR80E53QP,0,3334727,FAIL,Frida Crash (Connection lost)
2026-07-23 01:41:14,R3CR70WD7NA,0,3334389,SUCCESS,Task Completed
2026-07-23 01:46:20,R3CR90H1NCP,0,3334482,FAIL,ADDRESS_NOT_FOUND
2026-07-23 01:49:31,R3CR70AV5ZZ,0,3334340,SUCCESS,Task Completed
2026-07-23 01:50:54,R5CR804V9CT,0,3334697,SUCCESS,Task Completed
2026-07-23 01:53:30,R3CRC0ZCD2Z,0,3334625,SUCCESS,Task Completed
2026-07-23 01:55:23,R5CR80ZNFTH,0,3334754,SUCCESS,Task Completed
2026-07-23 01:55:34,R5CR802CTAL,0,3334676,SUCCESS,Task Completed
2026-07-23 01:55:36,R3CR80NVXJE,0,3336079,FAIL,Frida Crash (Connection lost)
2026-07-23 01:55:49,R5CR80DSS2W,0,3334718,SUCCESS,Task Completed
2026-07-23 01:57:58,R5CR82CEZBN,0,3334869,SUCCESS,Task Completed
2026-07-23 01:58:21,R5CR81SQ8JJ,0,3334863,SUCCESS,Task Completed
2026-07-23 01:59:38,R5CR81QCVCK,0,3334841,SUCCESS,Task Completed
2026-07-23 02:01:43,R5CR82H78WT,0,3334894,SUCCESS,Task Completed
2026-07-23 02:05:28,R5CR804V9CT,0,3335758,SUCCESS,Task Completed
2026-07-23 02:07:37,R3CR70AV5ZZ,0,3335650,SUCCESS,Task Completed
2026-07-23 02:09:10,R3CR70SZ0JJ,0,3336022,SUCCESS,Task Completed
2026-07-23 02:13:05,R3CR90GCB5L,0,3336166,SUCCESS,Task Completed
2026-07-23 02:14:14,R5CR80ZNFTH,0,3336099,SUCCESS,Task Completed
2026-07-23 02:14:38,R3CRA09DW9E,0,3336266,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR70WD1KX,0,3336032,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR70D3ECZ,0,3335988,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR90MAW4B,0,3336183,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR90HEZDB,0,3336175,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CRB0PZGDR,0,3336291,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR90SJ6SW,0,3336402,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CRA0EJ6SD,0,3336418,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CRC0ZCD2Z,0,3335963,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R5CR80BKKQH,0,3336488,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR70JFWXJ,0,3335999,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR90CE67P,0,3336154,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:38,R3CR90CCP1D,0,3336142,FAIL,Frida Crash (Connection lost)
2026-07-23 02:14:39,R3CRB0WCGET,0,3336311,FAIL,Frida Crash (Connection lost)
2026-07-23 02:31:38,R3CRC0RBEPP,0,3338153,SUCCESS,Task Completed
2026-07-23 02:35:39,R5CRA0TJHLK,0,3337940,SUCCESS,Task Completed
2026-07-23 03:06:47,R5CRA0PW01W,0,3341487,FAIL,Frida Crash (Connection lost)
2026-07-23 03:14:03,R5CR9336DSB,0,3341476,SUCCESS,Task Completed
2026-07-23 03:15:39,R5CR8153KWN,0,3342294,FAIL,Frida Crash (Connection lost)
2026-07-23 03:17:13,R3CRA0EJ6SD,0,3342412,FAIL,Frida Crash (Connection lost)
2026-07-23 03:17:27,R5CR82FNMVX,0,3342317,FAIL,NO_ROUTE_FOUND: 길찾기 결과가 없습니다.
2026-07-23 03:17:53,R5CR82H78WT,0,3342330,FAIL,ADDRESS_NOT_FOUND
2026-07-23 03:21:10,R3CR90CCP1D,0,3341659,SUCCESS,Task Completed
2026-07-23 03:21:53,R3CR70D3ECZ,0,3341561,SUCCESS,Task Completed
2026-07-23 03:23:33,R5CR82CEZBN,0,3341415,SUCCESS,Task Completed
2026-07-23 03:23:49,R3CR70WD1KX,0,3341598,SUCCESS,Task Completed
2026-07-23 03:23:56,R3CR70JFWXJ,0,3341570,SUCCESS,Task Completed
2026-07-23 03:24:31,R3CR90MAW4B,0,3341725,SUCCESS,Task Completed
2026-07-23 03:25:35,R5CR81SQ8JJ,0,3343140,FAIL,Frida Crash (Connection lost)
2026-07-23 03:28:04,R3CR90HEZDB,0,3341708,SUCCESS,Task Completed
2026-07-23 03:28:22,R3CRB0ATRRK,0,3341785,SUCCESS,Task Completed
2026-07-23 03:29:14,R3CR80NVXJE,0,3343428,FAIL,Frida Crash (Connection lost)
2026-07-23 03:30:08,R5CR80DSS2W,0,3342222,SUCCESS,Task Completed
2026-07-23 03:30:21,R3CR90SJ6SW,0,3342387,SUCCESS,Task Completed
2026-07-23 03:30:56,R5CR80BKKQH,0,3342202,SUCCESS,Task Completed
2026-07-23 03:31:21,R3CR80NVXJE,0,3343617,FAIL,Frida Crash (Connection lost)
2026-07-23 03:31:47,R3CR70SZ0JJ,0,3343327,SUCCESS,Task Completed
2026-07-23 03:32:01,R5CR80ZNCXT,0,3342239,SUCCESS,Task Completed
2026-07-23 03:32:10,R3CR70SZ0JJ,0,3343689,FAIL,Frida Crash (Connection lost)
2026-07-23 03:33:58,R5CR715VSTX,0,3342463,SUCCESS,Task Completed
2026-07-23 03:34:37,R3CR90HEZDB,0,3343385,SUCCESS,Task Completed
2026-07-23 03:35:31,R3CRC0XSEHY,0,3342426,SUCCESS,Task Completed
2026-07-23 03:35:34,R3CRC0ZCD2Z,0,3342441,SUCCESS,Task Completed
2026-07-23 03:36:01,R5CR82FNMVX,0,3342559,SUCCESS,Task Completed
2026-07-23 03:40:01,R5CR91SH8LM,0,3343199,SUCCESS,Task Completed
2026-07-23 03:42:31,R3CRA0GP5YP,0,3343525,SUCCESS,Task Completed
2026-07-23 03:42:36,R5CR82CEZBN,0,3342998,SUCCESS,Task Completed
2026-07-23 03:46:12,R5CRA0TJHLK,0,3343211,SUCCESS,Task Completed
2026-07-23 03:46:16,R5CR91SH8LM,0,3344374,SUCCESS,Task Completed
2026-07-23 03:46:23,R3CR90GC5AP,0,3343451,SUCCESS,Task Completed
2026-07-23 03:46:42,R3CR90H1NCP,0,3343505,SUCCESS,Task Completed
2026-07-23 03:47:09,R3CR90H1NCP,0,3344923,FAIL,Frida Crash (Connection lost)
2026-07-23 03:48:04,R5CR81PA2GT,0,3344065,SUCCESS,Task Completed
2026-07-23 03:48:34,R5CRC3DZRQH,0,3344998,FAIL,NETWORK_TIMEOUT
2026-07-23 03:49:01,R5CR804V9CT,0,3344247,FAIL,ADDRESS_NOT_FOUND
2026-07-23 03:49:26,R5CR802VA4D,0,3344232,SUCCESS,Task Completed
2026-07-23 03:49:59,R5CR80DSS2W,0,3343536,SUCCESS,Task Completed
2026-07-23 03:50:30,R3CR90HEZDB,0,3343913,SUCCESS,Task Completed
2026-07-23 03:51:04,R5CR919ZL9A,0,3344873,FAIL,ADDRESS_NOT_FOUND
2026-07-23 03:51:34,R5CR80ZNCXT,0,3343702,SUCCESS,Task Completed
2026-07-23 03:52:46,R5CR715VSTX,0,3343858,SUCCESS,Task Completed
2026-07-23 03:53:55,R3CRA0EJ6SD,0,3344339,SUCCESS,Task Completed
2026-07-23 03:54:32,R3CRC0XSEHY,0,3343987,SUCCESS,Task Completed
2026-07-23 03:55:06,R3CR8045YWN,0,3344110,SUCCESS,Task Completed
2026-07-23 03:55:23,R3CRC0ZCD2Z,0,3343997,SUCCESS,Task Completed
2026-07-23 03:56:14,R3CRC0RBEPP,0,3344142,SUCCESS,Task Completed
2026-07-23 03:56:51,R5CRA0PW01W,0,3344084,SUCCESS,Task Completed
2026-07-23 03:56:52,R5CR80E53QP,0,3345655,FAIL,ADDRESS_NOT_FOUND
2026-07-23 03:57:18,R5CR80ZNFTH,0,3345692,FAIL,ADDRESS_NOT_FOUND
2026-07-23 04:00:24,R3CR90MAW4B,0,3344758,SUCCESS,Task Completed
2026-07-23 04:01:19,R5CR80DSS2W,0,3345245,FAIL,MISSING_ARRIVAL_PACKETS
2026-07-23 04:02:57,R3CR70JFWXJ,0,3344702,SUCCESS,Task Completed
2026-07-23 04:02:57,R5CR8153KWN,0,3345993,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CRA09DW9E,0,3345883,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR715VSTX,0,3345483,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR90H1NCP,0,3345047,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CRC0RBEPP,0,3345775,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR81S2C2J,0,3344816,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR90HEZDB,0,3345269,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR70WD1KX,0,3344728,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR70SZ0JJ,0,3345534,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR802BBLB,0,3345924,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR90GC5AP,0,3344909,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR91SH8LM,0,3344879,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR81QCVCK,0,3344802,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR919ZL9A,0,3345327,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR9336DSB,0,3345856,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CRB0ATRRK,0,3345101,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR70AV5ZZ,0,3344987,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R3CR80NVXJE,0,3345466,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:57,R5CR713T5WT,0,3345903,FAIL,Frida Crash (Connection lost)
2026-07-23 04:02:58,R5CRA0PW01W,0,3345808,FAIL,Frida Crash (Connection lost)
